4.000000000000000000e+02 4.701560305115252969e-02
4.040404040404040416e+02 4.743815831144058970e-02
4.080808080808080831e+02 4.775592479812809654e-02
4.121212121212121247e+02 4.791173353605870933e-02
4.161616161616161662e+02 4.788799683300984378e-02
4.202020202020202078e+02 4.769862369605160773e-02
4.242424242424242493e+02 4.738105513369452598e-02
4.282828282828282909e+02 4.699073362184834346e-02
4.323232323232323324e+02 4.659518316920920750e-02
4.363636363636363740e+02 4.626443094871762057e-02
4.404040404040404155e+02 4.605783290697668814e-02
4.444444444444444571e+02 4.601107029346122868e-02
4.484848484848484986e+02 4.612830342617051105e-02
4.525252525252525402e+02 4.638260760702336144e-02
4.565656565656565817e+02 4.672431710866851301e-02
4.606060606060606233e+02 4.709387313126980196e-02
4.646464646464646648e+02 4.743463036822088280e-02
4.686868686868687064e+02 4.770198705384835758e-02
4.727272727272727479e+02 4.786733214979976836e-02
4.767676767676767895e+02 4.791748697187008660e-02
4.808080808080808310e+02 4.785166064759542592e-02
4.848484848484848726e+02 4.767810708654087598e-02
4.888888888888889142e+02 4.741188946256790632e-02
4.929292929292929557e+02 4.707399076733938953e-02
4.969696969696969973e+02 4.669105811631137082e-02
5.010101010101010388e+02 4.629471247099944259e-02
5.050505050505050804e+02 4.591963061830056647e-02
5.090909090909091219e+02 4.560026410556956150e-02
5.131313131313131635e+02 4.536673934559230098e-02
5.171717171717172050e+02 4.524089167996774019e-02
5.212121212121212466e+02 4.523340421894068986e-02
5.252525252525252881e+02 4.534270688906558849e-02
5.292929292929293297e+02 4.555580792750626995e-02
5.333333333333333712e+02 4.585076321762642654e-02
5.373737373737374128e+02 4.620017164030374573e-02
5.414141414141414543e+02 4.657497007316816623e-02
5.454545454545454959e+02 4.694787053966818086e-02
5.494949494949495374e+02 4.729597177738455172e-02
5.535353535353535790e+02 4.760231460238247003e-02
5.575757575757576205e+02 4.785637353901587426e-02
5.616161616161616621e+02 4.805364760953169390e-02
5.656565656565657036e+02 4.819461510184799846e-02
5.696969696969697452e+02 4.828335207873097473e-02
5.737373737373737868e+02 4.832609442514645970e-02
5.777777777777778283e+02 4.832996522903106745e-02
5.818181818181818699e+02 4.830201097656996317e-02
5.858585858585859114e+02 4.824860753182889234e-02
5.898989898989899530e+02 4.817522320344721359e-02
5.939393939393939945e+02 4.808647049039403709e-02
5.979797979797979224e+02 4.798634515177135906e-02
6.020202020202020776e+02 4.787854167246105574e-02
6.060606060606060055e+02 4.776674501021404423e-02
6.101010101010101607e+02 4.765482414284025192e-02
6.141414141414140886e+02 4.754688649781164261e-02
6.181818181818182438e+02 4.744718691456161624e-02
6.222222222222221717e+02 4.735991449452986446e-02
6.262626262626263269e+02 4.728890148353220163e-02
6.303030303030302548e+02 4.723730831302808131e-02
6.343434343434344100e+02 4.720733830534729059e-02
6.383838383838383379e+02 4.720002622378548923e-02
6.424242424242424931e+02 4.721512980236563378e-02
6.464646464646464210e+02 4.725113598694458128e-02
6.505050505050505762e+02 4.730537697265747854e-02
6.545454545454545041e+02 4.737423762222007367e-02
6.585858585858586594e+02 4.745342691238993438e-02
6.626262626262625872e+02 4.753828210149078914e-02
6.666666666666667425e+02 4.762407491758206129e-02
6.707070707070706703e+02 4.770629323697184176e-02
6.747474747474748256e+02 4.778087817958238254e-02
6.787878787878787534e+02 4.784440400092236645e-02
6.828282828282829087e+02 4.789419550041349588e-02
6.868686868686868365e+02 4.792838407341349499e-02
6.909090909090909918e+02 4.794590851332981157e-02
6.949494949494949196e+02 4.794647002233389660e-02
6.989898989898990749e+02 4.793045265378372000e-02
7.030303030303030027e+02 4.789882079029492146e-02
7.070707070707071580e+02 4.785300455508811196e-02
7.111111111111110858e+02 4.779478259020037562e-02
7.151515151515152411e+02 4.772616973085615916e-02
7.191919191919191690e+02 4.764931503720538919e-02
7.232323232323233242e+02 4.756641363247671866e-02
7.272727272727272521e+02 4.747963399842222015e-02
7.313131313131314073e+02 4.739106089343578937e-02
7.353535353535353352e+02 4.730265293255941916e-02
7.393939393939394904e+02 4.721621310591860715e-02
7.434343434343434183e+02 4.713337008551011370e-02
7.474747474747475735e+02 4.705556803095383572e-02
7.515151515151515014e+02 4.698406269214428638e-02
7.555555555555556566e+02 4.691992185625158684e-02
7.595959595959595845e+02 4.686402853590971446e-02
7.636363636363637397e+02 4.681708568935039755e-02
7.676767676767676676e+02 4.677962165590316551e-02
7.717171717171718228e+02 4.675199584700295147e-02
7.757575757575757507e+02 4.673440453017386337e-02
7.797979797979799059e+02 4.672688676844954925e-02
7.838383838383838338e+02 4.672933072651827557e-02
7.878787878787878753e+02 4.674148063106101786e-02
7.919191919191919169e+02 4.676294468520111186e-02
7.959595959595959584e+02 4.679320419807989767e-02
8.000000000000000000e+02 4.683162411442894080e-02
